id,web_name,position,team_id,team_name,team_short,now_cost,selected_by_percent,status,chance_of_playing_next_round,form,points_per_game,influence,creativity,threat,ict_index,opp_team_id,opp_team_short,is_home,fdr,gw
560,Isidor,FWD,17,Sunderland,SUN,5.5,0.3,a,,5.0,5.0,34.2,0.1,17.0,5.1,3,BUR,False,2,2
561,Mayenda,FWD,17,Sunderland,SUN,5.5,1.5,a,,8.0,8.0,34.0,11.3,26.0,7.1,3,BUR,False,2,2
562,Abdullahi,FWD,17,Sunderland,SUN,4.5,0.6,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
563,Luís Hemir,FWD,17,Sunderland,SUN,4.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
564,Rusyn,FWD,17,Sunderland,SUN,4.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
668,Xhaka,MID,17,Sunderland,SUN,5.0,2.9,a,,3.0,3.0,15.4,31.8,0.0,4.7,3,BUR,False,2,2
670,Roefs,GK,17,Sunderland,SUN,4.5,0.8,a,,8.0,8.0,30.0,0.0,0.0,3.0,3,BUR,False,2,2
678,Masuaku,DEF,17,Sunderland,SUN,4.0,0.8,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
683,Alderete,DEF,17,Sunderland,SUN,4.0,1.2,a,,4.0,4.0,30.0,14.4,0.0,4.4,3,BUR,False,2,2
694,Mukiele,DEF,17,Sunderland,SUN,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
565,Vicario,GK,18,Spurs,TOT,5.0,4.4,a,,9.0,9.0,30.0,0.0,0.0,3.0,13,MCI,False,4,2
566,Austin,GK,18,Spurs,TOT,4.0,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
567,Kinsky,GK,18,Spurs,TOT,4.0,2.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
568,Pedro Porro,DEF,18,Spurs,TOT,5.5,22.2,a,,6.0,6.0,21.2,42.8,1.0,6.5,13,MCI,False,4,2
569,Romero,DEF,18,Spurs,TOT,5.0,3.7,a,,6.0,6.0,18.0,1.4,6.0,2.5,13,MCI,False,4,2
570,Danso,DEF,18,Spurs,TOT,4.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
571,Davies,DEF,18,Spurs,TOT,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
572,Dragusin,DEF,18,Spurs,TOT,4.5,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
573,Spence,DEF,18,Spurs,TOT,4.5,1.3,a,,6.0,6.0,10.0,5.8,22.0,3.8,13,MCI,False,4,2
574,Udogie,DEF,18,Spurs,TOT,4.5,0.6,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
575,Van de Ven,DEF,18,Spurs,TOT,4.5,27.4,a,,6.0,6.0,11.6,1.0,14.0,2.7,13,MCI,False,4,2
576,Phillips,DEF,18,Spurs,TOT,4.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
577,Takai,DEF,18,Spurs,TOT,4.0,0.1,d,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
578,Vuskovic,DEF,18,Spurs,TOT,4.0,1.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
579,Son,MID,18,Spurs,TOT,8.5,0.2,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
580,Johnson,MID,18,Spurs,TOT,7.0,3.0,a,,8.0,8.0,40.4,27.1,20.0,8.8,13,MCI,False,4,2
581,Maddison,MID,18,Spurs,TOT,7.0,0.2,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
582,Kudus,MID,18,Spurs,TOT,6.5,27.3,a,,10.0,10.0,45.4,74.0,11.0,13.0,13,MCI,False,4,2
583,Kulusevski,MID,18,Spurs,TOT,6.5,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
584,Tel,MID,18,Spurs,TOT,6.4,0.1,a,,1.0,1.0,0.0,0.1,0.0,0.0,13,MCI,False,4,2
585,Bentancur,MID,18,Spurs,TOT,5.5,0.2,a,,1.0,1.0,4.8,0.8,0.0,0.6,13,MCI,False,4,2
586,Bergvall,MID,18,Spurs,TOT,5.5,0.2,a,,3.0,3.0,10.4,3.3,33.0,4.7,13,MCI,False,4,2
587,Bissouma,MID,18,Spurs,TOT,5.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
588,Odobert,MID,18,Spurs,TOT,5.5,0.0,a,,1.0,1.0,2.2,10.5,0.0,1.3,13,MCI,False,4,2
589,Solomon,MID,18,Spurs,TOT,5.5,0.0,d,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
590,Bryan,MID,18,Spurs,TOT,5.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
591,Gray,MID,18,Spurs,TOT,5.0,0.1,a,,3.0,3.0,3.6,3.0,2.0,0.9,13,MCI,False,4,2
592,Moore,MID,18,Spurs,TOT,5.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
593,P.M.Sarr,MID,18,Spurs,TOT,5.0,2.8,a,,6.0,6.0,33.2,18.7,2.0,5.4,13,MCI,False,4,2
594,Min-hyeok,MID,18,Spurs,TOT,4.5,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
595,Olusesi,MID,18,Spurs,TOT,4.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
596,Solanke,FWD,18,Spurs,TOT,7.4,3.9,a,100.0,1.0,1.0,2.0,0.3,6.0,0.8,13,MCI,False,4,2
597,Richarlison,FWD,18,Spurs,TOT,6.5,5.4,a,,13.0,13.0,73.6,0.5,80.0,15.4,13,MCI,False,4,2
598,Lankshear,FWD,18,Spurs,TOT,4.5,0.1,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
599,Scarlett,FWD,18,Spurs,TOT,4.5,0.8,a,,0.0,0.0,0.0,0.0,0.0,0.0,13,MCI,False,4,2
673,J.Palhinha,MID,18,Spurs,TOT,5.5,0.4,a,,1.0,1.0,0.2,0.6,0.0,0.1,13,MCI,False,4,2
600,Areola,GK,19,West Ham,WHU,4.5,4.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
601,Foderingham,GK,19,West Ham,WHU,4.0,0.6,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
602,Hegyi,GK,19,West Ham,WHU,4.0,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
603,Diouf,DEF,19,West Ham,WHU,4.5,7.0,a,,1.0,1.0,10.8,30.7,10.0,5.2,7,CHE,True,3,2
604,Emerson,DEF,19,West Ham,WHU,4.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
605,Kilman,DEF,19,West Ham,WHU,4.5,0.3,a,,0.0,0.0,27.2,16.2,0.0,4.3,7,CHE,True,3,2
606,Mavropanos,DEF,19,West Ham,WHU,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
607,N.Aguerd,DEF,19,West Ham,WHU,4.5,0.1,a,,1.0,1.0,14.6,3.0,0.0,1.8,7,CHE,True,3,2
608,Scarles,DEF,19,West Ham,WHU,4.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
609,Todibo,DEF,19,West Ham,WHU,4.5,0.1,a,,1.0,1.0,19.8,3.1,0.0,2.3,7,CHE,True,3,2
610,Wan-Bissaka,DEF,19,West Ham,WHU,4.5,22.8,a,,1.0,1.0,17.8,24.7,8.0,5.1,7,CHE,True,3,2
611,Casey,DEF,19,West Ham,WHU,4.0,0.2,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
612,L.Paquetá,MID,19,West Ham,WHU,6.0,0.9,a,,2.0,2.0,5.8,14.2,4.0,2.4,7,CHE,True,3,2
613,Souček,MID,19,West Ham,WHU,6.0,0.8,a,,1.0,1.0,4.2,1.3,19.0,2.5,7,CHE,True,3,2
614,Ward-Prowse,MID,19,West Ham,WHU,6.0,0.4,a,,2.0,2.0,5.8,15.2,2.0,2.3,7,CHE,True,3,2
615,Summerville,MID,19,West Ham,WHU,5.5,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
616,Álvarez,MID,19,West Ham,WHU,5.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
617,Cornet,MID,19,West Ham,WHU,5.0,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
618,G.Rodriguez,MID,19,West Ham,WHU,5.0,0.1,a,,2.0,2.0,2.2,2.3,2.0,0.7,7,CHE,True,3,2
619,L.Guilherme,MID,19,West Ham,WHU,5.0,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
620,Earthy,MID,19,West Ham,WHU,4.5,0.1,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
621,Irving,MID,19,West Ham,WHU,4.5,0.3,a,,1.0,1.0,4.4,14.8,0.0,1.9,7,CHE,True,3,2
622,Orford,MID,19,West Ham,WHU,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
623,Potts,MID,19,West Ham,WHU,4.5,0.7,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
624,Bowen,FWD,19,West Ham,WHU,8.0,14.2,a,,2.0,2.0,10.6,4.3,34.0,4.9,7,CHE,True,3,2
625,Füllkrug,FWD,19,West Ham,WHU,6.0,3.3,a,,2.0,2.0,0.8,14.5,34.0,4.9,7,CHE,True,3,2
626,Marshall,FWD,19,West Ham,WHU,4.5,0.7,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
659,Walker-Peters,DEF,19,West Ham,WHU,4.5,0.4,a,,0.0,0.0,0.0,0.0,0.0,0.0,7,CHE,True,3,2
671,Wilson,FWD,19,West Ham,WHU,6.0,0.5,a,,1.0,1.0,0.0,0.0,8.0,0.5,7,CHE,True,3,2
679,Hermansen,GK,19,West Ham,WHU,4.5,0.3,a,,1.0,1.0,21.0,0.0,0.0,2.1,7,CHE,True,3,2
627,Johnstone,GK,20,Wolves,WOL,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
628,José Sá,GK,20,Wolves,WOL,4.5,2.0,a,,0.0,0.0,3.6,0.0,0.0,0.4,4,BOU,False,3,2
629,Bentley,GK,20,Wolves,WOL,4.0,0.8,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
631,Agbadou,DEF,20,Wolves,WOL,4.5,0.4,a,,0.0,0.0,11.8,0.3,1.0,1.3,4,BOU,False,3,2
632,Doherty,DEF,20,Wolves,WOL,4.5,0.2,a,,-1.0,-1.0,9.8,5.9,0.0,1.6,4,BOU,False,3,2
633,H.Bueno,DEF,20,Wolves,WOL,4.5,0.1,a,,1.0,1.0,4.4,11.1,6.0,2.2,4,BOU,False,3,2
634,Mosquera,DEF,20,Wolves,WOL,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
635,R.Gomes,DEF,20,Wolves,WOL,4.5,0.1,a,,1.0,1.0,2.2,1.0,4.0,0.7,4,BOU,False,3,2
636,S.Bueno,DEF,20,Wolves,WOL,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
637,Toti,DEF,20,Wolves,WOL,4.5,0.2,a,,0.0,0.0,14.6,10.8,0.0,2.5,4,BOU,False,3,2
638,Hoever,DEF,20,Wolves,WOL,4.0,2.3,a,,1.0,1.0,17.6,19.8,0.0,3.7,4,BOU,False,3,2
639,Meupiyou,DEF,20,Wolves,WOL,4.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
640,Pedro Lima,DEF,20,Wolves,WOL,4.0,1.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
641,Pond,DEF,20,Wolves,WOL,4.0,1.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
642,Hee Chan,MID,20,Wolves,WOL,6.0,0.2,a,,1.0,1.0,3.0,10.3,0.0,1.3,4,BOU,False,3,2
643,André,MID,20,Wolves,WOL,5.5,0.1,a,,4.0,4.0,15.6,1.7,0.0,1.7,4,BOU,False,3,2
644,Bellegarde,MID,20,Wolves,WOL,5.5,0.1,a,,2.0,2.0,4.6,17.7,5.0,2.7,4,BOU,False,3,2
645,Fer López,MID,20,Wolves,WOL,5.5,0.0,a,,1.0,1.0,3.4,0.6,19.0,2.3,4,BOU,False,3,2
646,Gomes,MID,20,Wolves,WOL,5.5,0.1,a,,2.0,2.0,19.4,14.8,4.0,3.8,4,BOU,False,3,2
647,Guedes,MID,20,Wolves,WOL,5.5,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
648,Munetsi,MID,20,Wolves,WOL,5.5,0.1,a,,2.0,2.0,8.4,6.5,7.0,2.2,4,BOU,False,3,2
649,B.Traore,MID,20,Wolves,WOL,5.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
650,Chirewa,MID,20,Wolves,WOL,4.5,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
651,Edozie,MID,20,Wolves,WOL,4.5,0.4,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
652,Gonzalez,MID,20,Wolves,WOL,4.5,1.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
653,Hodge,MID,20,Wolves,WOL,4.5,0.1,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
654,Strand Larsen,FWD,20,Wolves,WOL,6.5,4.6,a,,2.0,2.0,11.0,2.3,45.0,5.8,4,BOU,False,3,2
655,Fábio Silva,FWD,20,Wolves,WOL,5.0,0.6,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
656,Kalajdžić,FWD,20,Wolves,WOL,5.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
657,Chiwome,FWD,20,Wolves,WOL,4.5,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
658,Fraser,FWD,20,Wolves,WOL,4.5,2.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
663,J.Arias,MID,20,Wolves,WOL,5.5,0.6,a,,1.0,1.0,2.2,12.0,2.0,1.6,4,BOU,False,3,2
682,Møller Wolfe,DEF,20,Wolves,WOL,4.5,0.1,a,,1.0,1.0,7.2,0.8,2.0,1.0,4,BOU,False,3,2
695,Tchatchoua,DEF,20,Wolves,WOL,4.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,4,BOU,False,3,2
