name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,player_id,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,gw,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,points,transfers_balance,transfers_in,transfers_out,price,was_home,winning_goals,yellow_cards,GW,season,pos,team,xP,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Phil Foden,0,,,,0,6,1,,,32.8,,,353,,,1,,0,0,7.4,,9.0,,2023-08-11T19:00:00Z,,,,90,,,6,0,,0,0,,0,1,0,706434,,,,3.0,0.0,32.0,3,0,0,0,75,False,,0,1,2023-24,MID,Man City,4.1,0.11,0.38,0.27,0.3,1.0
Christian Eriksen,0,,,,0,4,0,,,0.6,,,379,,,10,,0,0,0.1,,0.2,,2023-08-14T19:00:00Z,,,,22,,,20,0,,0,0,,0,1,0,42634,,,,0.0,1.0,0.0,1,0,0,0,60,True,,0,1,2023-24,MID,Man Utd,2.7,0.01,0.01,0.0,1.08,0.0
Fábio Silva,0,,,,0,6,0,,,10.8,,,552,,,10,,0,0,7.9,,11.2,,2023-08-14T19:00:00Z,,,,13,,,14,0,,0,0,,0,1,0,22652,,,,0.0,1.0,57.0,1,0,0,0,55,False,,0,1,2023-24,FWD,Wolves,1.4,0.01,0.34,0.33,0.29,0.0
Alfie Whiteman,0,,,,0,0,0,,,0.0,,,521,,,8,,0,0,0.0,,0.0,,2023-08-13T13:00:00Z,,,,0,,,4,0,,0,0,,0,1,0,25074,,,,2.0,2.0,0.0,0,0,0,0,40,False,,0,1,2023-24,GK,Spurs,0.0,0.0,0.0,0.0,0.0,0.0
James Tomkins,0,,,,0,3,0,,,0.0,,,241,,,7,,0,0,0.0,,0.2,,2023-08-12T14:00:00Z,,,,1,,,17,0,,0,0,,0,1,0,73828,,,,1.0,0.0,0.0,1,0,0,0,40,False,,0,1,2023-24,DEF,Crystal Palace,1.5,0.0,0.0,0.0,0.0,0.0
William Osula,0,,,,0,-5,0,,,0.0,,,490,,,7,,1,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,90,,,8,0,,0,0,,0,1,0,135543,,,,1.0,0.0,0.0,1,0,0,0,45,True,,1,1,2023-24,FWD,Sheffield Utd,0.5,0.01,0.25,0.24,2.01,1.0
Ollie Watkins,1,,,,0,18,0,,,23.4,,,60,,,6,,5,0,8.5,,32.2,,2023-08-12T16:30:00Z,,,,90,,,15,0,,0,0,,0,1,0,2116959,,,,1.0,5.0,29.0,5,0,0,0,80,False,,0,1,2023-24,FWD,Aston Villa,2.1,0.1,0.33,0.23,3.44,1.0
Gabriel dos Santos Magalhães,0,,,,0,2,0,,,0.0,,,5,,,2,,0,0,0.0,,0.2,,2023-08-12T12:00:00Z,,,,4,,,16,0,,0,0,,0,1,0,2743150,,,,1.0,2.0,0.0,1,0,0,0,50,True,,0,1,2023-24,DEF,Arsenal,2.8,0.0,0.0,0.0,0.02,0.0
Takehiro Tomiyasu,0,,,,0,9,0,,,4.3,,,25,,,2,,1,0,2.3,,10.0,,2023-08-12T12:00:00Z,,,,40,,,16,0,,0,0,,0,1,0,16472,,,,1.0,2.0,9.0,1,0,0,0,45,True,,0,1,2023-24,DEF,Arsenal,2.5,0.02,0.05,0.03,0.9,0.0
Harrison Reed,0,,,,0,13,1,,,12.8,,,282,,,5,,0,0,2.8,,13.2,,2023-08-12T14:00:00Z,,,,90,,,9,0,,0,0,,0,1,0,86790,,,,1.0,0.0,2.0,3,0,0,0,50,False,,0,1,2023-24,MID,Fulham,1.6,0.08,0.08,0.0,2.73,1.0
Manor Solomon,0,,,,0,0,0,,,0.0,,,583,,,8,,0,0,0.0,,0.0,,2023-08-13T13:00:00Z,,,,0,,,4,0,,0,0,,0,1,0,12735,,,,2.0,2.0,0.0,0,0,0,0,55,False,,0,1,2023-24,MID,Spurs,2.1,0.0,0.0,0.0,0.0,0.0
Marcus Oliveira Alencar,0,,,,0,0,0,,,0.0,,,11,,,2,,0,0,0.0,,0.0,,2023-08-12T12:00:00Z,,,,0,,,16,0,,0,0,,0,1,0,12856,,,,1.0,2.0,0.0,0,0,0,0,45,True,,0,1,2023-24,MID,Arsenal,1.5,0.0,0.0,0.0,0.0,0.0
Eric Bailly,0,,,,0,0,0,,,0.0,,,375,,,10,,0,0,0.0,,0.0,,2023-08-14T19:00:00Z,,,,0,,,20,0,,0,0,,0,1,0,16776,,,,0.0,1.0,0.0,0,0,0,0,40,True,,0,1,2023-24,DEF,Man Utd,1.5,0.0,0.0,0.0,0.0,0.0
Hakim Ziyech,0,,,,0,0,0,,,0.0,,,218,,,9,,0,0,0.0,,0.0,,2023-08-13T15:30:00Z,,,,0,,,11,0,,0,0,,0,1,0,16373,,,,1.0,1.0,0.0,0,0,0,0,55,True,,0,1,2023-24,MID,Chelsea,1.6,0.0,0.0,0.0,0.0,0.0
Gianluca Scamacca,0,,,,0,0,0,,,0.0,,,541,,,3,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,3,0,,0,0,,0,1,0,6973,,,,1.0,1.0,0.0,0,0,0,0,60,False,,0,1,2023-24,FWD,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Christian Nørgaard,0,,,,0,9,0,,,1.8,,,110,,,8,,2,0,1.7,,8.8,,2023-08-13T13:00:00Z,,,,71,,,18,0,,0,0,,0,1,0,11500,,,,2.0,2.0,6.0,2,0,0,0,55,True,,0,1,2023-24,MID,Brentford,2.1,0.01,0.01,0.0,1.02,1.0
Sean Longstaff,0,,,,0,3,0,,,0.0,,,421,,,6,,0,0,0.0,,0.0,,2023-08-12T16:30:00Z,,,,5,,,2,0,,0,0,,0,1,0,20255,,,,1.0,5.0,0.0,1,0,0,0,50,True,,0,1,2023-24,MID,Newcastle,2.1,0.0,0.0,0.0,0.32,0.0
Pelly Ruddock Mpanzu,0,,,,0,-2,0,,,0.0,,,582,,,4,,3,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,87,,,5,0,,0,0,,0,1,0,4946,,,,1.0,4.0,0.0,2,0,0,0,50,False,,0,1,2023-24,MID,Luton,1.1,0.0,0.26,0.26,2.88,1.0
Danny Ings,0,,,,0,1,0,,,0.0,,,535,,,3,,1,0,1.0,,3.0,,2023-08-12T14:00:00Z,,,,12,,,3,0,,0,0,,0,1,0,165077,,,,1.0,1.0,7.0,1,0,0,0,60,False,,0,1,2023-24,FWD,West Ham,2.1,0.0,0.12,0.12,0.94,0.0
Donny van de Beek,0,,,,0,0,0,,,0.0,,,400,,,10,,0,0,0.0,,0.0,,2023-08-14T19:00:00Z,,,,0,,,20,0,,0,0,,0,1,0,4570,,,,0.0,1.0,0.0,0,0,0,0,50,True,,0,1,2023-24,MID,Man Utd,2.1,0.0,0.0,0.0,0.0,0.0
Giulian Biancone,0,,,,0,0,0,,,0.0,,,438,,,2,,0,0,0.0,,0.0,,2023-08-12T12:00:00Z,,,,0,,,1,0,,0,0,,0,1,0,10521,,,,1.0,2.0,0.0,0,0,0,0,40,False,,0,1,2023-24,DEF,Nott'm Forest,0.5,0.0,0.0,0.0,0.0,0.0
Albert Sambi Lokonga,0,,,,0,0,0,,,0.0,,,21,,,2,,0,0,0.0,,0.0,,2023-08-12T12:00:00Z,,,,0,,,16,0,,0,0,,0,1,0,1680,,,,1.0,2.0,0.0,0,0,0,0,50,True,,0,1,2023-24,MID,Arsenal,2.1,0.0,0.0,0.0,0.0,0.0
Luke McNally,0,,,,0,0,0,,,0.0,,,171,,,1,,0,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,0,,,13,0,,0,0,,0,1,0,2793,,,,3.0,0.0,0.0,0,0,0,0,40,True,,0,1,2023-24,DEF,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Kaoru Mitoma,1,,,,1,26,0,,,61.9,,,143,,,4,,1,0,11.3,,28.6,,2023-08-12T14:00:00Z,,,,90,,,12,0,,0,0,,0,1,0,3166456,,,,1.0,4.0,22.0,5,0,0,0,65,True,,1,1,2023-24,MID,Brighton,2.8,0.62,0.64,0.02,1.45,1.0
Abdul Rahman Baba,0,,,,0,0,0,,,0.0,,,190,,,9,,0,0,0.0,,0.0,,2023-08-13T15:30:00Z,,,,0,,,11,0,,0,0,,0,1,0,541,,,,1.0,1.0,0.0,0,0,0,0,40,True,,0,1,2023-24,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Dango Ouattara,0,,,,0,0,0,,,0.0,,,78,,,3,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,19,0,,0,0,,0,1,0,4909,,,,1.0,1.0,0.0,0,0,0,0,50,True,,0,1,2023-24,MID,Bournemouth,1.6,0.0,0.0,0.0,0.0,0.0
Daniel Jebbison,0,,,,0,0,0,,,0.0,,,483,,,7,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,8,0,,0,0,,0,1,0,2004,,,,1.0,0.0,0.0,0,0,0,0,50,True,,0,1,2023-24,FWD,Sheffield Utd,0.7,0.0,0.0,0.0,0.0,0.0
Simon Adingra,0,,,,0,20,0,,,1.3,,,122,,,4,,1,1,6.9,,33.0,,2023-08-12T14:00:00Z,,,,16,,,12,0,,0,0,,0,1,0,18476,,,,1.0,4.0,35.0,6,0,0,0,50,True,,0,1,2023-24,MID,Brighton,2.1,0.01,0.26,0.25,1.04,0.0
Scott Twine,0,,,,0,0,0,,,0.0,,,180,,,1,,0,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,0,,,13,0,,0,0,,0,1,0,2966,,,,3.0,0.0,0.0,0,0,0,0,50,True,,0,1,2023-24,MID,Burnley,0.1,0.0,0.0,0.0,0.0,0.0
Sergio Gómez,0,,,,0,0,0,,,0.0,,,366,,,1,,0,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,0,,,6,0,,0,0,,0,1,0,84671,,,,3.0,0.0,0.0,0,0,0,0,40,False,,0,1,2023-24,DEF,Man City,2.5,0.0,0.0,0.0,0.0,0.0
Danilo dos Santos de Oliveira,0,,,,0,8,0,,,1.1,,,442,,,2,,2,0,1.2,,8.6,,2023-08-12T12:00:00Z,,,,70,,,1,0,,0,0,,0,1,0,10202,,,,1.0,2.0,2.0,2,0,0,0,55,False,,0,1,2023-24,MID,Nott'm Forest,1.6,0.01,0.01,0.0,0.38,1.0
David Raya Martin,0,,,,0,0,0,,,0.0,,,113,,,8,,0,0,0.0,,0.0,,2023-08-13T13:00:00Z,,,,0,,,18,0,,0,0,,0,1,0,458701,,,,2.0,2.0,0.0,0,0,0,0,50,True,,0,1,2023-24,GK,Brentford,3.2,0.0,0.0,0.0,0.0,0.0
Jacob Murphy,1,,,,0,19,0,,,26.3,,,423,,,6,,0,0,5.0,,21.6,,2023-08-12T16:30:00Z,,,,4,,,2,0,,0,0,,0,1,0,17736,,,,1.0,5.0,2.0,4,0,0,0,50,True,,0,1,2023-24,MID,Newcastle,2.1,0.29,0.29,0.0,0.32,0.0
Thomas Kaminski,0,,,,1,26,0,,,0.0,,,614,,,4,,4,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,90,,,5,0,,0,0,,0,1,8,10715,,,,1.0,4.0,0.0,3,0,0,0,45,False,,0,1,2023-24,GK,Luton,1.9,0.0,0.0,0.0,4.1,1.0
Jean-Philippe Mateta,0,,,,0,0,0,,,0.0,,,232,,,7,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,17,0,,0,0,,0,1,0,35176,,,,1.0,0.0,0.0,0,0,0,0,50,False,,0,1,2023-24,FWD,Crystal Palace,1.9,0.0,0.0,0.0,0.0,0.0
Ben Pearson,0,,,,0,0,0,,,0.0,,,79,,,3,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,19,0,,0,0,,0,1,0,189,,,,1.0,1.0,0.0,0,0,0,0,45,True,,0,1,2023-24,MID,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Bailey Peacock-Farrell,0,,,,0,0,0,,,0.0,,,175,,,1,,0,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,0,,,13,0,,0,0,,0,1,0,1931,,,,3.0,0.0,0.0,0,0,0,0,40,True,,0,1,2023-24,GK,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Felipe Augusto de Almeida Monteiro,0,,,,0,0,0,,,0.0,,,445,,,2,,0,0,0.0,,0.0,,2023-08-12T12:00:00Z,,,,0,,,1,0,,0,0,,0,1,0,3335,,,,1.0,2.0,0.0,0,0,0,0,45,False,,0,1,2023-24,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
William Saliba,1,,,,0,22,0,,,13.6,,,20,,,2,,1,0,4.9,,33.6,,2023-08-12T12:00:00Z,,,,90,,,16,0,,0,0,,0,1,0,1463572,,,,1.0,2.0,2.0,5,0,0,0,50,True,,0,1,2023-24,DEF,Arsenal,2.9,0.03,0.03,0.0,1.18,1.0
Michael Obafemi,0,,,,0,0,0,,,0.0,,,174,,,1,,0,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,0,,,13,0,,0,0,,0,1,0,4956,,,,3.0,0.0,0.0,0,0,0,0,50,True,,0,1,2023-24,FWD,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Ben Godfrey,0,,,,0,0,0,,,0.0,,,252,,,5,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,10,0,,0,0,,0,1,0,14994,,,,1.0,0.0,0.0,0,0,0,0,45,True,,0,1,2023-24,DEF,Everton,2.0,0.0,0.0,0.0,0.0,0.0
Victor da Silva,0,,,,0,6,0,,,0.0,,,182,,,1,,3,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,90,,,13,0,,0,0,,0,1,0,10467,,,,3.0,0.0,0.0,1,0,0,0,45,True,,0,1,2023-24,DEF,Burnley,0.5,0.03,0.03,0.0,2.21,1.0
André Tavares Gomes,0,,,,0,0,0,,,0.0,,,244,,,5,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,10,0,,0,0,,0,1,0,23949,,,,1.0,0.0,0.0,0,0,0,0,45,True,,0,1,2023-24,MID,Everton,1.0,0.0,0.0,0.0,0.0,0.0
Destiny Udogie,0,,,,0,16,0,,,17.3,,,519,,,8,,2,0,3.5,,15.8,,2023-08-13T13:00:00Z,,,,90,,,4,0,,0,0,,0,1,0,188121,,,,2.0,2.0,2.0,1,0,0,0,45,False,,0,1,2023-24,DEF,Spurs,2.0,0.04,0.04,0.0,2.02,1.0
Ryan Trevitt,0,,,,0,0,0,,,0.0,,,118,,,8,,0,0,0.0,,0.0,,2023-08-13T13:00:00Z,,,,0,,,18,0,,0,0,,0,1,0,1848,,,,2.0,2.0,0.0,0,0,0,0,45,True,,0,1,2023-24,MID,Brentford,1.0,0.0,0.0,0.0,0.0,0.0
Dion Pereira,0,,,,0,0,0,,,0.0,,,332,,,4,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,5,0,,0,0,,0,1,0,18802,,,,1.0,4.0,0.0,0,0,0,0,45,False,,0,1,2023-24,MID,Luton,0.5,0.0,0.0,0.0,0.0,0.0
Connor Roberts,0,,,,0,10,0,,,0.0,,,176,,,1,,3,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,90,,,13,0,,0,0,,0,1,0,22396,,,,3.0,0.0,0.0,1,0,0,0,45,True,,0,1,2023-24,DEF,Burnley,0.5,0.01,0.01,0.0,2.21,1.0
Douglas Luiz Soares de Paulo,0,,,,0,10,0,,,22.3,,,43,,,6,,5,0,5.1,,9.4,,2023-08-12T16:30:00Z,,,,90,,,15,0,,0,0,,0,1,0,255432,,,,1.0,5.0,19.0,1,0,0,0,55,False,,1,1,2023-24,MID,Aston Villa,1.6,0.15,0.34,0.19,3.44,1.0
Mark Flekken,0,,,,0,17,0,,,0.0,,,101,,,8,,2,0,0.0,,0.0,,2023-08-13T13:00:00Z,,,,90,,,18,0,,0,0,,0,1,4,159379,,,,2.0,2.0,0.0,2,0,0,0,45,True,,0,1,2023-24,GK,Brentford,2.4,0.0,0.0,0.0,1.26,1.0
Martin Dubravka,0,,,,0,0,0,,,0.0,,,409,,,6,,0,0,0.0,,0.0,,2023-08-12T16:30:00Z,,,,0,,,2,0,,0,0,,0,1,0,104503,,,,1.0,5.0,0.0,0,0,0,0,40,True,,0,1,2023-24,GK,Newcastle,1.5,0.0,0.0,0.0,0.0,0.0
James McConnell,0,,,,0,0,0,,,0.0,,,629,,,9,,0,0,0.0,,0.0,,2023-08-13T15:30:00Z,,,,0,,,7,0,,0,0,,0,1,0,841,,,,1.0,1.0,0.0,0,0,0,0,45,False,,0,1,2023-24,MID,Liverpool,1.5,0.0,0.0,0.0,0.0,0.0
Stefan Bajcetic,0,,,,0,0,0,,,0.0,,,292,,,9,,0,0,0.0,,0.0,,2023-08-13T15:30:00Z,,,,0,,,7,0,,0,0,,0,1,0,4814,,,,1.0,1.0,0.0,0,0,0,0,50,False,,0,1,2023-24,MID,Liverpool,2.1,0.0,0.0,0.0,0.0,0.0
Andreas Hoelgebaum Pereira,1,,,,0,10,0,,,0.8,,,267,,,5,,0,0,0.3,,0.6,,2023-08-12T14:00:00Z,,,,32,,,9,0,,0,0,,0,1,0,93427,,,,1.0,0.0,2.0,4,0,0,0,55,False,,0,1,2023-24,MID,Fulham,1.5,0.0,0.0,0.0,0.6,0.0
Marc Cucurella Saseta,0,,,,0,0,0,,,0.0,,,198,,,9,,0,0,0.0,,0.0,,2023-08-13T15:30:00Z,,,,0,,,11,0,,0,0,,0,1,0,47255,,,,1.0,1.0,0.0,0,0,0,0,50,True,,0,1,2023-24,DEF,Chelsea,1.8,0.0,0.0,0.0,0.0,0.0
João Palhinha Gonçalves,0,,,,0,0,0,,,0.0,,,280,,,5,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,9,0,,0,0,,0,1,0,14930,,,,1.0,0.0,0.0,0,0,0,0,50,False,,0,1,2023-24,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Gil Salvatierra,0,,,,0,0,0,,,0.0,,,494,,,8,,0,0,0.0,,0.0,,2023-08-13T13:00:00Z,,,,0,,,4,0,,0,0,,0,1,0,605,,,,2.0,2.0,0.0,0,0,0,0,50,False,,0,1,2023-24,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0
Neco Williams,0,,,,0,4,0,,,0.1,,,467,,,2,,0,0,0.4,,3.4,,2023-08-12T12:00:00Z,,,,18,,,1,0,,0,0,,0,1,0,22358,,,,1.0,2.0,0.0,1,0,0,0,45,False,,0,1,2023-24,DEF,Nott'm Forest,1.5,0.0,0.0,0.0,0.46,0.0
Harrison Ashby,0,,,,0,0,0,,,0.0,,,404,,,6,,0,0,0.0,,0.0,,2023-08-12T16:30:00Z,,,,0,,,2,0,,0,0,,0,1,0,3531,,,,1.0,5.0,0.0,0,0,0,0,40,True,,0,1,2023-24,DEF,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Billy Gilmour,0,,,,0,4,0,,,5.0,,,133,,,4,,1,0,1.8,,6.0,,2023-08-12T14:00:00Z,,,,16,,,12,0,,0,0,,0,1,0,8698,,,,1.0,4.0,7.0,1,0,0,0,50,True,,0,1,2023-24,MID,Brighton,2.1,0.05,0.07,0.02,1.04,0.0
John Egan,0,,,,0,13,0,,,0.0,,,480,,,7,,1,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,90,,,8,0,,0,0,,0,1,0,12626,,,,1.0,0.0,0.0,2,0,0,0,45,True,,0,1,2023-24,DEF,Sheffield Utd,1.5,0.0,0.04,0.04,2.01,1.0
Mikkel Damsgaard,0,,,,0,4,0,,,0.3,,,98,,,8,,0,0,2.8,,10.4,,2023-08-13T13:00:00Z,,,,41,,,18,0,,0,0,,0,1,0,9965,,,,2.0,2.0,17.0,1,0,0,0,50,True,,0,1,2023-24,MID,Brentford,1.6,0.01,0.08,0.07,0.57,0.0
Angelo Ogbonna,0,,,,0,0,0,,,0.0,,,577,,,3,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,3,0,,0,0,,0,1,0,9427,,,,1.0,1.0,0.0,0,0,0,0,45,False,,0,1,2023-24,DEF,West Ham,2.0,0.0,0.0,0.0,0.0,0.0
Chris Basham,0,,,,0,6,0,,,0.0,,,474,,,7,,1,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,79,,,8,0,,0,0,,0,1,0,33202,,,,1.0,0.0,0.0,2,0,0,0,40,True,,0,1,2023-24,DEF,Sheffield Utd,0.5,0.0,0.0,0.0,1.8,1.0
Son Heung-min,0,,,,0,5,0,,,6.8,,,516,,,8,,2,0,3.7,,0.0,,2023-08-13T13:00:00Z,,,,74,,,4,0,,0,0,,0,1,0,428040,,,,2.0,2.0,31.0,2,0,0,0,90,False,,0,1,2023-24,MID,Spurs,3.0,0.05,0.13,0.08,1.72,1.0
Joe Gomez,0,,,,0,0,0,,,0.0,,,298,,,9,,0,0,0.0,,0.0,,2023-08-13T15:30:00Z,,,,0,,,7,0,,0,0,,0,1,0,24790,,,,1.0,1.0,0.0,0,0,0,0,45,False,,0,1,2023-24,DEF,Liverpool,2.5,0.0,0.0,0.0,0.0,0.0
Darren Randolph,0,,,,0,0,0,,,0.0,,,80,,,3,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,19,0,,0,0,,0,1,0,52208,,,,1.0,1.0,0.0,0,0,0,0,40,True,,0,1,2023-24,GK,Bournemouth,1.0,0.0,0.0,0.0,0.0,0.0
Ben Johnson,0,,,,0,0,0,,,0.0,,,536,,,3,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,3,0,,0,0,,0,1,0,6619,,,,1.0,1.0,0.0,0,0,0,0,45,False,,0,1,2023-24,DEF,West Ham,2.0,0.0,0.0,0.0,0.0,0.0
Pedro Porro,0,,,,0,0,0,,,0.0,,,506,,,8,,0,0,0.0,,0.0,,2023-08-13T13:00:00Z,,,,0,,,4,0,,0,0,,0,1,0,183929,,,,2.0,2.0,0.0,0,0,0,0,50,False,,0,1,2023-24,DEF,Spurs,2.3,0.0,0.0,0.0,0.0,0.0
Manuel Benson Hedilazio,0,,,,0,-1,0,,,0.0,,,159,,,1,,1,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,16,,,13,0,,0,0,,0,1,0,16856,,,,3.0,0.0,0.0,1,0,0,0,55,True,,0,1,2023-24,MID,Burnley,0.6,0.0,0.0,0.0,1.2,0.0
Levi Colwill,0,,,,0,19,0,,,22.5,,,197,,,9,,1,0,4.7,,17.8,,2023-08-13T15:30:00Z,,,,90,,,11,0,,0,0,,0,1,0,249349,,,,1.0,1.0,7.0,2,0,0,0,45,True,,0,1,2023-24,DEF,Chelsea,1.5,0.01,0.09,0.08,1.28,1.0
Jonathan Panzo,0,,,,0,0,0,,,0.0,,,460,,,2,,0,0,0.0,,0.0,,2023-08-12T12:00:00Z,,,,0,,,1,0,,0,0,,0,1,0,11981,,,,1.0,2.0,0.0,0,0,0,0,40,False,,0,1,2023-24,DEF,Nott'm Forest,0.5,0.0,0.0,0.0,0.0,0.0
Pablo Fornals Malla,0,,,,0,8,0,,,12.8,,,534,,,3,,1,0,3.9,,8.8,,2023-08-12T14:00:00Z,,,,85,,,3,0,,0,0,,0,1,0,9024,,,,1.0,1.0,17.0,2,0,0,0,50,False,,0,1,2023-24,MID,West Ham,1.6,0.09,0.18,0.09,1.35,1.0
Elijah Adebayo,0,,,,0,5,0,,,0.0,,,314,,,4,,1,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,63,,,5,0,,0,0,,0,1,0,96850,,,,1.0,4.0,0.0,2,0,0,0,50,False,,0,1,2023-24,FWD,Luton,0.9,0.09,0.09,0.0,1.55,1.0
Rico Henry,1,,,,0,20,0,,,36.3,,,103,,,8,,2,0,7.6,,33.8,,2023-08-13T13:00:00Z,,,,90,,,18,0,,0,0,,0,1,0,172752,,,,2.0,2.0,6.0,4,0,0,0,45,True,,0,1,2023-24,DEF,Brentford,2.0,0.74,0.74,0.0,1.26,1.0
Bobby Clark,0,,,,0,0,0,,,0.0,,,627,,,9,,0,0,0.0,,0.0,,2023-08-13T15:30:00Z,,,,0,,,7,0,,0,0,,0,1,0,1065,,,,1.0,1.0,0.0,0,0,0,0,45,False,,0,1,2023-24,MID,Liverpool,1.5,0.0,0.0,0.0,0.0,0.0
Flynn Downes,0,,,,0,0,0,,,0.0,,,531,,,3,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,3,0,,0,0,,0,1,0,2241,,,,1.0,1.0,0.0,0,0,0,0,50,False,,0,1,2023-24,MID,West Ham,1.6,0.0,0.0,0.0,0.0,0.0
Ben Greenwood,0,,,,0,0,0,,,0.0,,,619,,,3,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,19,0,,0,0,,0,1,0,8831,,,,1.0,1.0,0.0,0,0,0,0,40,True,,0,1,2023-24,DEF,Bournemouth,1.0,0.0,0.0,0.0,0.0,0.0
Joe Willock,0,,,,0,0,0,,,0.0,,,432,,,6,,0,0,0.0,,0.0,,2023-08-12T16:30:00Z,,,,0,,,2,0,,0,0,,0,1,0,24096,,,,1.0,5.0,0.0,0,0,0,0,55,True,,0,1,2023-24,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Javier Manquillo Gaitán,0,,,,0,0,0,,,0.0,,,422,,,6,,0,0,0.0,,0.0,,2023-08-12T16:30:00Z,,,,0,,,2,0,,0,0,,0,1,0,5488,,,,1.0,5.0,0.0,0,0,0,0,40,True,,0,1,2023-24,DEF,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Kobbie Mainoo,0,,,,0,0,0,,,0.0,,,388,,,10,,0,0,0.0,,0.0,,2023-08-14T19:00:00Z,,,,0,,,20,0,,0,0,,0,1,0,2770,,,,0.0,1.0,0.0,0,0,0,0,45,True,,0,1,2023-24,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Calvert-Lewin,0,,,,0,0,0,,,0.0,,,246,,,5,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,10,0,,0,0,,0,1,0,84782,,,,1.0,0.0,0.0,0,0,0,0,60,True,,0,1,2023-24,FWD,Everton,1.6,0.0,0.0,0.0,0.0,0.0
Tommy Doyle,0,,,,0,0,0,,,0.0,,,351,,,1,,0,0,0.0,,0.0,,2023-08-11T19:00:00Z,,,,0,,,6,0,,0,0,,0,1,0,1883,,,,3.0,0.0,0.0,0,0,0,0,45,False,,0,1,2023-24,MID,Man City,2.5,0.0,0.0,0.0,0.0,0.0
Halil Dervişoğlu,0,,,,0,0,0,,,0.0,,,100,,,8,,0,0,0.0,,0.0,,2023-08-13T13:00:00Z,,,,0,,,18,0,,0,0,,0,1,0,1426,,,,2.0,2.0,0.0,0,0,0,0,45,True,,0,1,2023-24,FWD,Brentford,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Osho,0,,,,0,0,0,,,0.0,,,330,,,4,,0,0,0.0,,0.0,,2023-08-12T14:00:00Z,,,,0,,,5,0,,0,0,,0,1,0,1873,,,,1.0,4.0,0.0,0,0,0,0,45,False,,0,1,2023-24,DEF,Luton,0.0,0.0,0.0,0.0,0.0,0.0
